city,aqi,pm25,pm10,no2,co,so2,o3,temperature_c,humidity_pct,wind_speed_km/h,rainfall_mm,pressure_hpa,vehicle_count,industrial_activity_index,health_impact_score,aqi_category
Meerut,328,53.32668698580783,237.3473004492744,46.16728060370824,2.820237627523799,14.38255463737046,66.78723494108831,31.92277891035848,69.1489852815759,15.52392203059852,266.3418557000593,994.8883325629145,144762,7.633419731801576,10,Very Poor
Bangalore,328,164.6039929239637,135.5898914451596,57.54932129030568,7.909258359605203,10.2298552712552,49.76056236653462,26.92563767297666,61.98461019573793,12.68770229009309,10.11150920143018,968.678662279546,147073,6.016029640011677,10,Very Poor
Thane,328,158.3380998630219,244.1982790492447,70.18784158907067,2.666294751585987,2.305983538847538,13.14931567466358,39.20707804157816,25.5889673419682,3.106202087004609,146.0513584354379,985.9614953830702,147317,2.367072506311482,10,Very Poor
Rajkot,327,94.58944668718551,133.3630358494473,74.03112826026474,1.899645964193397,45.98547390150944,22.95884426292374,37.85424461079619,63.0838858551427,2.320850333551194,210.5478404105573,1027.057816337353,110442,7.841912785775385,10,Very Poor
Bhopal,327,232.0857913500508,160.5204447452331,60.28256354652024,0.13109951225634,30.84878781661241,29.87402620495792,25.1790503905869,63.24416079684661,6.882263342075301,298.8564034151336,960.1614303055812,400860,9.09578448846521,10,Very Poor
Lucknow,327,234.2973040099331,265.1654401004564,19.36480322480091,7.065209052576855,12.16832468117024,92.1222396432118,30.17542552809262,68.8919790851298,8.2374613589565,41.57847474389107,1032.447905657715,325668,5.73800008559502,10,Very Poor
Varanasi,327,130.2621304075274,147.0067547558626,66.70625200289854,8.936352734982686,8.065279303734412,10.66706487282573,24.28413010767927,87.41570263744097,16.68447041805162,294.2433597708885,972.595550656231,403005,9.438760475809936,10,Very Poor
Meerut,327,92.55957226980104,116.3793743632059,40.86937350900162,7.954131903965256,38.8838762024597,21.27996268129001,43.42876919418515,71.224054646784,11.50322047286052,22.82460881262409,1046.362896824734,188464,5.629223499775502,10,Very Poor
Nagpur,327,126.024746459633,176.8537543620621,42.27035886145374,5.762993176064413,11.8323995011204,53.45544038724859,31.50995098302811,83.0201903590499,9.840544457178998,20.52245445196638,988.0393505440186,112845,1.014846443864394,10,Very Poor
Kolkata,327,23.15094298190616,103.4794709791971,35.32020057838312,9.342370192741358,45.2496384182426,22.54813426431095,33.3715404990098,28.46711167270341,14.00188650917665,20.28501451048687,991.4601235088666,148002,9.732746795689208,10,Very Poor
Meerut,327,192.4945083922224,149.1257499144658,44.97311040363155,8.635668173502964,48.37434366974436,77.59601743296001,25.66440444517428,42.58696435552527,5.482311503531327,268.6233958587331,991.1072814978446,167406,7.948578618881107,10,Very Poor
Varanasi,327,218.222880837646,181.7803553173632,54.45251202340553,0.8533283248065738,41.28468481376157,70.91853687273901,30.0965743243955,73.856908872206,10.83435222788646,37.66669800558692,1031.727125446802,41530,1.239575224141094,10,Very Poor
Meerut,327,196.0928779127663,216.5348545506965,66.28265210025128,9.860616927490634,30.1787310842343,99.31327173129202,28.35208603196365,97.292366626684,14.14046656977718,156.3233126425099,1039.685442922951,351791,9.814819050481262,10,Very Poor
Surat,327,131.9033360688879,42.36369362870542,27.94265465816983,8.955118695891953,22.7668150995767,32.98880587970795,11.38462852329205,54.58669312670268,15.1532417887115,161.3295263649571,1002.41405294364,371195,8.943115313018723,10,Very Poor
Meerut,327,216.7992885080219,79.82463124527234,45.09413505471192,6.604912041483794,35.89775839892025,22.08187507148441,34.46830170765004,35.98380473341859,1.774265930697666,90.06034497842147,1032.537431957039,259989,7.382751411520693,10,Very Poor
Vadodara,327,212.3533238826595,277.8075020873618,45.26580175492757,6.163306347059629,28.15075392045897,14.30858611678554,31.79033947858562,53.88356275319524,19.45893866845388,62.15811175079955,973.7386540347734,19359,3.037719436624513,10,Very Poor
Chennai,327,242.7396556704864,72.01424298321793,17.31525059135996,1.901081330214532,33.31976376748275,50.91572968984385,41.48667692765302,38.95220247007222,10.47551258243256,139.7989762991298,1021.364133456752,275097,4.677176704914434,10,Very Poor
Patna,327,108.8779058398363,91.85516041423716,17.61595533775282,9.139347006994983,22.96507367439806,55.5075579492789,30.44538552480186,43.21584566009754,15.12260302713976,151.8420289941166,1037.278668803154,235881,8.79953728645357,10,Very Poor
Surat,327,227.3479886163045,127.3646993298311,18.65940125042697,6.002218085146501,11.09197584949092,80.1105871305369,18.98067217688577,77.29149919981262,17.98580181151062,210.3001247953439,1018.049786845159,311046,3.222597251084026,10,Very Poor
Lucknow,327,205.2804861577916,78.6640678007368,67.79891350507205,1.846638755074748,21.44526611051787,69.16585012473028,33.8640878511402,69.746120625448,11.42320268087973,13.01369250830958,1019.541783198014,59441,9.36330386396191,10,Very Poor
Srinagar,327,82.40924793529763,129.9955898616604,34.92229679729274,9.560468442409318,33.32198850646501,86.22084587443513,22.13309016630101,28.48809497802463,12.79042221585801,242.2093958369386,978.7057506645734,222613,5.889316488226685,10,Very Poor
Varanasi,327,189.1554105344997,154.7387321792536,71.7202096051234,5.314489913412353,31.1495609763868,45.9886191181591,41.93916490684337,45.89558652501115,10.04954153794767,140.8775056488865,997.0281637554972,331589,1.968472014235738,10,Very Poor
Rajkot,327,239.5418284973841,135.8025866749469,44.66803092330732,5.340033508343416,23.84083592116882,14.89574047614704,20.2908851415314,28.07717438017728,11.66495788092115,24.58674337379502,988.9640716092624,157496,5.390840827477442,10,Very Poor
Rajkot,327,114.0398681613081,51.25701626499996,25.21027355115448,8.660203965751817,9.52192583547884,41.43010410350205,38.89579137222625,97.7687294146865,4.919443632687312,188.0928425185114,977.069936645318,488482,3.005841318787439,10,Very Poor
Bhopal,327,157.716618861991,249.8430174495983,34.05702070798837,6.411794512427024,6.285687146632499,88.75158194186749,25.33690683123452,66.47454034740241,15.66916830969951,64.18933795301346,1026.807084303012,232308,9.283023983611772,10,Very Poor
Vadodara,327,10.70511754602436,282.2431747429358,48.41345685902451,4.743881687173002,30.36177970718643,34.77708932284149,31.02896379045084,70.24177289210546,17.14273238357859,41.65837309999962,1004.115094029607,193278,6.881460837465031,10,Very Poor
Bhopal,327,213.2987094844227,269.9107478196967,11.08636844844572,7.729268347640281,31.16501756170255,78.09018350712492,41.76728018582408,22.70174983588456,14.75797530837498,116.7163100089741,1005.390483800493,163296,2.262985472701191,10,Very Poor
Patna,327,131.9734306499117,244.1706394571362,56.952934760328,4.72044717389062,7.558097804164243,33.94838429815054,10.04732886253098,50.43220753692937,11.31907709223396,263.1906129819341,950.9749283335956,108646,9.78557348812022,10,Very Poor
Nagpur,327,48.35099428195096,94.40335613931208,44.17589378326212,7.566402652575599,28.31572824254211,94.67340812513692,13.55449144450629,52.87586358043569,10.63771117451868,60.68102901006094,1040.538608358814,69523,4.493829354976947,10,Very Poor
Varanasi,326,158.0320742722394,118.7812934475031,24.87944159732355,1.217836296268205,18.67604415546451,97.06383874559668,44.95817010500146,61.84067270726294,14.13469733762764,13.52505946544325,1038.719544625321,204273,1.24005510522454,10,Very Poor
Patna,326,11.51940970034673,70.27078229025793,30.8115772594511,6.656857372098846,37.61871527710809,9.39026756025086,31.38360131350501,48.03152952404591,1.032618909567084,246.9620277018068,1040.909656574242,147699,2.766204924489509,10,Very Poor
Lucknow,326,224.9528279114296,143.032707167265,54.78839226600421,2.046585298421616,18.59103904193647,15.73106791516203,12.58317664353426,99.5695982438488,11.52645421160443,137.2389201968499,984.4900359608112,223971,9.15486785583619,10,Very Poor
Ludhiana,326,92.37517766684508,272.4279561860797,63.64767141217504,0.1590434327007089,26.49951568188763,77.45957637373351,44.12289314772958,54.59371001468647,8.000058661591188,240.881084582445,1013.245434129537,490653,0.1084632726881918,10,Very Poor
Hyderabad,326,58.43049497270779,260.265295059094,55.39905475041094,2.579788290431227,33.21744683514198,10.19108180032114,38.70372554321695,71.7797222229262,15.06295045145333,298.0964802452983,1043.17389064734,301384,0.007081712874315,10,Very Poor
Agra,326,184.0355444034941,152.3779063466685,65.51301822400944,9.297698794803235,19.10131740854995,24.10955565179984,38.17255247902903,24.51180191627952,17.37576041591932,195.2231707415037,953.582996667329,276959,8.091455132975733,10,Very Poor
Ludhiana,326,194.2552638442722,211.7065287928808,74.64522797974277,2.288344487021897,30.26508748628401,90.85868927463612,34.32548762031858,54.00024421974364,4.758320019034636,67.61123365852798,1001.990166062479,66874,8.149745895844346,10,Very Poor
Kolkata,326,237.1773987957853,165.6147733464239,16.84956076168292,5.503497370179611,10.1365141971052,14.62206126100347,19.58607792256191,80.70105924173606,10.47412594066551,281.1957636434701,1011.508961173575,24746,4.109355152953674,10,Very Poor
Hyderabad,326,177.3575738593983,61.07297683031847,62.27758623207449,6.414011160224082,4.73819318521155,36.47303197323821,22.70432149126428,97.70484210567672,10.6067280153898,176.6692853865134,1027.189429177381,58464,2.677116317260262,10,Very Poor
Meerut,326,48.79673622056698,137.9079964268436,51.07380089622009,7.154108209913269,5.839088718560324,70.05454062061571,35.47787471515841,36.96112795026497,5.494180394440739,217.5623540232158,975.0199538409336,133586,5.115988869656275,10,Very Poor
Vadodara,326,42.94180309457061,91.56236895819391,47.15346501645225,5.37141132498599,43.59818912838455,38.16889666180182,15.29774415338392,63.30311590931664,19.30548679517085,224.5838922350482,963.9413300716644,499099,7.342314608028263,10,Very Poor
Jaipur,326,240.600760585557,291.3888765619846,11.62338318844541,3.565087224658853,12.2375125643582,35.89596804414983,36.78256591973536,85.31741328617531,11.95761180477255,119.9333593962018,965.2861935657352,93712,3.152916703001378,10,Very Poor
Mumbai,326,30.97259345848676,63.61208891090385,74.8381098899399,5.774252791760937,37.03044883982672,41.07143294408489,28.36603853071456,88.96465914615945,3.826373640841801,292.6260662523246,981.2211466381336,194822,1.747401197607232,10,Very Poor
Srinagar,326,78.09757353091598,121.2918817959623,36.36221390777382,6.4319272749856,20.72847635316337,57.21261499450711,25.49274417976254,96.35880415391188,8.982212293384503,245.4407870797135,1006.462544630139,499366,6.522051632329705,10,Very Poor
Ahmedabad,326,52.07890829675926,136.8362184162752,66.08664615932821,3.566167194285917,4.315515306093459,69.60820516930916,27.57151086661038,97.82148929047489,10.60643111983838,263.9211430593728,1041.191429920174,308931,8.940724951760284,10,Very Poor
Ahmedabad,326,37.43371695043152,30.39821273062648,27.69183482751663,0.5689559445555034,28.91335694538197,99.16927705851624,11.06673150228191,20.6051235409916,19.62030082643367,297.9384952010404,992.8308582666784,155989,9.254643763772863,10,Very Poor
Jaipur,326,63.76007430811507,166.562463394944,51.69230855004667,0.4524567983635255,37.45775207841226,20.62142748333925,37.72948757041067,26.05423546232863,4.460955490068498,260.5625830758978,954.0940058706352,56721,8.510044787285985,10,Very Poor
Lucknow,326,156.3368635291389,80.80166565593163,46.41018235323077,8.32982404053193,21.47056443851781,17.88571281908182,10.03917611304319,78.82637258943437,2.516919430184831,54.45572483951418,997.579838509296,267545,5.723197469675501,10,Very Poor
Thane,326,95.29931642397344,61.8771798484014,44.09562211644496,1.732773037281987,19.56624420477233,98.06848511070518,12.78260370572305,94.7955273014402,19.73150934801744,163.1324212239893,995.3550083104868,189885,2.225736086908588,10,Very Poor
Meerut,326,72.34962286289387,217.9871520327984,19.79573536761741,0.8559597225431037,3.047311557992984,90.12273801128455,37.93297894535823,43.35116634839028,7.146097684628193,104.4474697958924,982.3665813391794,52475,7.858098318368885,10,Very Poor
Jaipur,326,227.0499908649586,247.5421313410468,19.53746388147004,9.255705844429936,7.964801667126798,47.10004702169508,10.86579683872764,56.61333905474103,11.97825982764965,217.1240648694855,956.9960662020922,248190,4.647112060712651,10,Very Poor
Ludhiana,326,64.591227798786,203.3307356462632,75.54840218691058,8.945561783286397,44.44811329831423,23.22542827534305,42.02961478591589,23.25049572981966,8.111623398871085,141.3087825059368,954.27114962259,86130,7.341915524771946,10,Very Poor
Bangalore,325,226.9568180459842,205.5248557250133,39.59911449466661,4.322030358733121,27.01384985825521,20.79682939146435,43.31007217226245,49.05604676298906,6.833095317208227,262.3516685792063,957.1261744573374,294144,5.552138775697689,10,Very Poor
Hyderabad,325,201.043957927284,118.9192063606945,53.10912374215487,4.649424440716476,10.02889941294931,96.8009613936672,44.92003344997055,46.58229325332742,15.26753779343267,278.8675036877899,1027.955837843995,196502,5.95808749972929,10,Very Poor
Thane,325,137.0352943209388,273.7502488105605,16.4617750830587,0.4849287933365135,35.84581085729666,40.30693127382057,36.27105380028669,33.06648653459773,1.952878887664939,30.27389609121445,1042.25156655549,458138,5.885004969636546,10,Very Poor
Indore,325,190.0379167693462,50.05136199399555,68.5236232627719,6.044696537283847,44.4431821825363,24.04053879842031,26.04101593143657,93.5126110459288,13.79962559415711,260.3272303935013,957.0915503932396,300776,3.006539626789768,10,Very Poor
Ahmedabad,325,120.4982649001092,265.0018501679267,28.37896522296646,9.330466536622692,22.2469620944917,16.40225532262122,19.94032504230232,98.31993449769838,0.8103480077461298,43.70873631550777,989.6753726723392,19562,0.2805358372363853,10,Very Poor
Bangalore,325,207.2291855116499,89.08815981915802,11.48853596988293,7.807678181245396,46.96450173857903,61.34549262612347,23.33644789888955,55.77554198764783,10.33017513765625,73.28637440326975,1035.082079078172,416173,2.561032296828322,10,Very Poor
Thane,325,221.8194427208942,256.4336191209524,33.87363351737318,7.31668240524017,11.41833956753064,78.3480606831757,14.98377180008344,64.679386785776,18.32295424211582,268.5989378958394,1039.977526574027,426485,6.923791749016281,10,Very Poor
Mumbai,325,113.2359049369104,245.8931329431548,52.70631619285489,4.802453264184539,34.34801601839916,8.255910720507647,27.46780721184174,73.92978770980453,17.86004362887514,160.7195041246696,1003.459072638769,209862,7.344438497019984,10,Very Poor
Vadodara,325,155.6007057067428,214.3575838874665,31.81647491396448,4.733357685808897,30.21513603811083,15.8244556998225,21.75252329237681,23.98109149937475,1.926096199777611,40.54875924325891,986.3457781390848,225365,8.161384230192702,10,Very Poor
Patna,325,176.7773583497743,200.1757181635981,30.77848136074664,7.630925921867997,22.71443976273806,48.08172724451789,25.6187416244608,35.02441124321894,16.64335290561318,287.5135371759023,1020.771157637472,292145,5.556885210192348,10,Very Poor
Nagpur,325,18.26876442394745,226.9724593760398,34.7787751933823,3.452380005376313,14.5747003082789,97.37297254777312,28.24714405561027,76.9141038648506,11.11065503411302,84.87654686510209,1042.11534857421,228115,0.0518132632149703,10,Very Poor
Varanasi,325,154.6852595839395,288.0876334955027,46.56109951596197,4.254953296297272,37.6746652759301,75.36536471908899,19.03047628300161,95.46026689146484,10.13547672002374,106.6607950241586,979.954803802486,39312,5.383783876836306,10,Very Poor
Jaipur,325,54.47422715696659,148.5708591317656,17.08464726967519,9.564001710286496,19.34708511691824,24.29067685024686,30.21007583454121,37.37102356945599,2.772527203795014,43.04297670604724,1010.59160548617,392218,4.979930748929728,10,Very Poor
Jaipur,325,183.4749757235385,247.014709637548,67.95615082703083,5.268786764487247,34.2579954010875,48.16373451459422,22.28279696650599,80.05803961966515,18.23671570243831,43.31179560092831,973.5005663121384,117243,4.561437092337549,10,Very Poor
Bangalore,325,118.0836336374153,22.51699058848106,21.99291610586754,1.626386931807137,38.39851384220304,67.10429551351842,32.00126913290308,35.59398754206513,11.20182551351968,167.1942773076378,1015.47935205533,93063,8.569531932260793,10,Very Poor
Pune,325,59.40233759040814,89.17868887296991,26.7771583702304,1.161117508378475,15.68420790072968,44.32245981500033,36.37832875712284,71.13375105427228,18.6919108916448,186.4778556663529,997.8902306159608,357095,1.365829735591978,10,Very Poor
Delhi,325,82.18440787882753,232.7136459686691,29.14245168982344,0.8728009020732551,11.20799521668637,69.17011973177168,27.18595113500295,63.10394959532245,14.02131011023792,6.947104634920143,1004.997708439308,87588,8.247329566024149,10,Very Poor
Thane,325,33.12457550615133,63.24832958396408,72.798195842113,2.030180586868879,47.58250584517409,87.61008538977639,10.87566374283437,44.00691614737138,12.32916469636246,267.4251206546925,975.3770169253112,199984,1.801470373221806,10,Very Poor
Mumbai,325,152.3834733750651,146.70575809659,31.04742547875957,0.7300238021214747,43.96508485917624,18.81815582668581,24.72679298366488,99.08988290291124,17.63952458778653,119.2776262338093,992.8407304523888,45124,3.29117126590773,10,Very Poor
Chennai,325,102.5604912605309,261.3426685875129,45.48034830330214,4.78756463843446,39.95780069089471,86.82065519759607,38.60371539441356,39.69328975541421,9.706745780309143,58.08976478371668,1042.242594726711,470153,9.087360347761413,10,Very Poor
Jaipur,325,47.64437541977301,91.5759248817262,74.95339865485424,9.435772584748957,29.84427331640251,5.555684537725249,44.76006081570853,26.46911996401782,8.927097329195588,293.5072850801714,1027.964405661657,63968,7.100127484334875,10,Very Poor
Pune,325,113.5762136356807,117.4019168389316,45.08120030173444,1.957750644921864,43.3325910342242,78.20104860980736,29.20092285104099,34.41837217092672,17.72392066898783,84.87784776171782,1011.983569156338,99550,8.583980669670012,10,Very Poor
Indore,325,105.8336558134092,93.07330484845716,64.39595578060518,2.443161978849879,37.98702321091605,27.82352920045726,22.9561110870267,80.5527907322473,15.99067238645542,45.72653191797177,956.7445445451164,173489,0.9036314003583878,10,Very Poor
Lucknow,325,233.9360764629608,259.8085338295907,61.51208295661781,6.52352963364592,8.84555651408021,88.10878887648569,11.77675754003608,67.59089993583032,14.9563766483838,181.8888772327361,1024.94688267434,91675,9.27311041852244,10,Very Poor
Mumbai,324,131.4888660645483,186.2470278059291,30.10054316605811,5.268169055729681,10.00739658353179,48.61663058466668,40.62692927199172,68.24176346686122,11.24467588364154,52.52241924558471,971.1109856435744,487261,4.290251274649605,10,Very Poor
Bhopal,324,235.3454442081856,24.8595341291974,33.5715668293421,9.224926282251303,26.87911210370545,66.64519197766785,13.50798961313416,20.78546745774624,14.96410346286067,228.2541446027051,983.7006646589496,334242,8.92660816671269,10,Very Poor
Chennai,324,99.73892244118402,223.8357370717261,60.40235513718984,5.81902119840746,19.52570332080263,8.986358769154476,11.04958112048841,63.93396003417794,14.45801138779001,222.5427087194397,978.6834755658952,204013,5.872650477320582,10,Very Poor
Thane,324,238.7113866758729,51.4364875945168,18.93819806401989,7.783803147934219,49.56136197298136,26.79703556028565,14.94255416147339,73.50218613204976,0.8780197639923624,222.7176569111377,961.8646597659788,165108,3.288546194373026,10,Very Poor
Patna,324,103.4195334895059,29.69182812552491,57.86215558406501,1.547438749002874,16.85598225879993,76.05348660770164,10.73770342789226,80.69614806445915,2.120870076389161,169.7133988840709,970.5786690211278,141316,6.262498990547416,10,Very Poor
Hyderabad,324,57.66258504222761,31.251149531471,47.48299339408658,7.543012811739704,39.07112264980904,97.08973926234916,26.58052119144475,87.42081053868391,7.628864436522488,135.7515106038082,1007.44317352909,285030,5.840611074365386,10,Very Poor
Patna,324,13.73640365102968,282.0729968313335,38.76649064267492,2.467474788285072,46.70154292281487,84.01955555178435,15.05840182283503,26.06626076089591,9.807369523022247,118.7504039497345,972.7148605944352,439593,1.089198563712198,10,Very Poor
Hyderabad,324,228.2765033209171,269.9971599551145,57.29200223929363,3.672465898769009,45.49742387264727,20.03316301413708,12.79960138811276,42.72038055454763,11.01831559112112,6.043850053550138,1020.223104096982,159036,5.006928900956188,10,Very Poor
Bangalore,324,110.1240074617177,289.5526962904929,35.7155768621902,4.170615198334182,26.90182118327057,65.853512419975,30.89776698553612,56.85488289617414,13.60537837603599,9.818211347059258,1017.358544260257,45444,0.2060062072541224,10,Very Poor
Patna,324,196.6895521371971,105.819977617391,59.74974109867928,1.609052494134687,47.69492093334127,88.94786243903835,37.19107599517798,43.34637120492732,4.075852937506749,119.0796956176324,1017.459157208169,264711,6.06057548193911,10,Very Poor
Kolkata,324,156.9786640098514,39.69644076309698,64.61079451215699,8.991532364405098,49.0927136751087,83.92421028794772,10.02158920539627,94.738860579658,12.0994414378362,238.8000787559589,964.3807119914886,210466,1.218982696181765,10,Very Poor
Indore,324,108.9684284909518,190.7277279756775,72.94174350329601,3.809124925343069,37.64327693407832,34.50402944184162,13.47659652828431,71.66889817374889,8.215990809665634,102.7046789617316,952.8092151831596,58421,1.472044985917847,10,Very Poor
Jaipur,324,157.5310216026402,27.57898906230604,75.93857521919145,9.90470640776487,2.231556477039989,41.3581789063159,24.36661647010236,34.38507945795173,15.53280008157872,282.3598802372931,1046.03278867941,378999,7.646851700330143,10,Very Poor
Indore,324,171.5995482214328,272.9643401274234,29.45162210275944,5.143452427066717,12.28998545260966,22.83248734017117,38.61898061456145,95.5528148793527,0.7284289978094355,30.64437012514478,1024.880469992457,50369,5.687808389626049,10,Very Poor
Nagpur,324,138.1755383730355,243.6409696226989,20.52463816155374,5.751942343329544,14.9956251663751,77.18835784014837,28.36867168734132,70.92063644562089,9.625686771068294,127.456878459193,1034.741216682862,342227,4.570060908558492,10,Very Poor
Pune,324,187.1782875620243,65.86971262328728,50.67226199332833,3.333731702792397,25.50761507827417,40.72277733636336,24.08761125760535,65.87481838759007,14.85937075392917,267.1943581406642,996.6368812826738,259181,7.981881605394465,10,Very Poor
Delhi,324,112.4504805812102,130.9643018025267,16.81083102755671,8.616460619076246,43.9302908650058,47.97739466219836,37.98912267890955,87.89711027713912,0.8546446440281887,2.35657716505876,1039.160928168569,296144,6.917617928630181,10,Very Poor
Indore,324,66.3267950639082,242.97552009271,9.796761856160886,4.035480369697461,45.37536416574515,5.739126083611451,29.50442654281998,24.4227170049198,3.097287886214117,239.9138778538087,1036.877763175527,336666,2.442151804903012,10,Very Poor
Jaipur,324,226.156495288281,105.7212903369459,13.02580166230796,6.036283641725148,14.61342816087415,75.14865023683052,25.02565871773861,26.70039011597109,1.285379026698839,59.77961926025554,995.1220943008112,295002,6.080705105682837,10,Very Poor
Surat,324,53.38246712218795,149.8487757458772,71.37877188845303,1.269417419836766,20.21981886241136,9.843634470588023,34.22583890327562,41.34040365932869,16.50489055417579,161.8130935552581,988.8421424413574,430620,5.618405229205495,10,Very Poor
Hyderabad,324,23.38854691459262,47.30571247120481,58.07667960270982,7.845198689404965,36.00971777436024,84.34437509168447,14.07503739797684,78.81251577557961,8.568812681358411,184.223307426385,959.476892448374,249395,9.157763574431634,10,Very Poor
Rajkot,323,58.92655545815255,112.3385791585278,24.24862841782155,2.841990813566231,29.39745730593639,11.68456878562274,14.85533336231478,39.79020663945295,0.5653768975567983,44.44923676935952,974.4851646470372,17665,7.968247517833182,10,Very Poor
Bangalore,323,199.1296582913862,39.05155171635244,77.8124752636701,0.2658384484499928,30.36902052136019,84.9428757124857,36.26271982907289,59.20470647782568,19.96970394776607,183.960223288826,982.3714089353524,123048,2.124635891844394,10,Very Poor
Pune,323,166.4778164322638,48.86045896836714,7.566935931830402,1.64681234856549,30.02657750968554,32.35558774283459,30.69307508750215,86.37919091845133,14.3377270053282,251.8944963736184,1027.779864191595,86174,8.249683837495557,10,Very Poor
Srinagar,323,137.6888758990572,257.2951463897856,18.32678955621508,6.684085504501822,10.5629389826186,52.47386869782667,23.17982046133301,49.91860833863997,0.780115950937013,241.7278518212809,977.7072623184284,252315,8.900480062536102,10,Very Poor
Lucknow,323,73.66936208785634,126.0476196797578,40.44108847352872,1.751483757086947,25.03606450293998,89.11085165840814,44.74225325665513,21.33480567359441,2.826985377466527,14.31576606694354,1044.219455056488,454071,5.868087087239831,10,Very Poor
Nagpur,323,51.28318839099335,285.3876964019476,16.44744881149296,8.608279216357749,13.55697559263697,68.98571500314378,40.69184580192542,67.39385117797582,14.71520236535857,208.1765050477303,1037.202369758938,441922,3.243595143551422,10,Very Poor
Nagpur,323,98.63392386317868,139.0510921385141,62.98223488159981,2.189327740816462,19.74050162510224,61.96106407975122,35.01813620538633,44.4331450430731,3.731365169708051,240.9804578996397,963.5668106256646,414579,7.451699970434147,10,Very Poor
Srinagar,323,99.9116403136528,163.2104373855589,58.05558211778252,9.091660559490409,49.45148415002414,36.67277389114858,13.99036085471626,76.14962813305439,11.22681107494108,263.5492540297901,953.2335389784477,467703,0.4003849611324684,10,Very Poor
Agra,323,110.3648406462178,49.89415668727091,73.62377871226302,0.4459118581194169,38.62211733594901,24.02400644705811,11.03162915287533,57.10981600940649,17.74728838505872,32.81323658334065,992.4548100201492,382141,4.126588733166142,10,Very Poor
Kolkata,323,225.0682918144641,20.8014469053599,5.946523263804397,2.380504384349205,46.51639387720473,64.9779330064343,26.26808137031391,70.14473557485587,1.626024094445698,211.2728942098797,954.4717254879642,67236,6.23536778218484,10,Very Poor
Meerut,323,215.7435669273119,105.4230809050887,28.81379532505393,6.408879688337652,21.11066031653776,76.47901792639429,42.46394868984441,41.95649522264918,8.36372343457966,103.1033382445764,1034.363475468851,232002,0.5413720987292792,10,Very Poor
Pune,323,220.7312373495679,140.7242330101589,25.45903120393174,5.220467569293481,23.32799381173003,57.1599685879384,39.90530032970825,62.90860177008538,4.856954054797472,9.485754600571385,966.4220886909712,451954,1.36664105491822,10,Very Poor
Varanasi,323,241.4997801164114,290.8775220673029,61.91997712593993,4.761624612236851,29.90990715278233,24.79731050102779,13.37846747034172,56.80869720131761,1.165175840598234,57.80574417561982,987.9194932417058,347365,3.249246597168317,10,Very Poor
Ahmedabad,323,240.4578167053246,99.13045023856142,59.08447149371312,1.562014577359898,15.60552466111264,17.10154682608144,15.19774518267397,50.26801839924151,16.22146470595804,187.5413811259554,965.9362258201376,399359,3.808189490390217,10,Very Poor
Patna,323,142.1883643242695,295.1961265660561,43.31534313062807,7.270671908669318,41.66341186362844,71.68581779707873,35.41370667491087,55.49797137777867,15.79798475142738,103.4171386276301,995.8776984685934,267833,1.207414389186753,10,Very Poor
Varanasi,323,110.5030356656233,200.7460698308487,9.177908369531425,2.4311174852927,27.7949655327622,33.08635967987787,16.04575703038682,32.20111713120227,9.903372883069462,65.13041481470587,980.5998043335054,283380,4.032540979109704,10,Very Poor
Agra,323,12.36921742681542,139.8987762565748,24.70312452057091,1.285121182013925,15.64579359218143,6.727658535459743,10.99593770669941,96.3084945381196,15.53201397334816,31.33822290253886,1046.380790914777,352529,5.587701416044366,10,Very Poor
Patna,323,161.0829322130898,194.3760461703703,66.29608509468846,4.205464395013172,4.359960675470059,48.6756032233613,16.79769972970028,63.54100826628969,4.926837666681586,250.0519215414986,1003.435928421861,477576,6.498349694410079,10,Very Poor
Agra,323,64.95902313515936,279.8337826231509,20.08142759014715,5.505121780437868,12.21099385721094,87.19904439771894,41.3320143426139,23.33744695589922,3.629555284970234,195.8858984650203,1038.141207690111,129858,2.831096790789128,10,Very Poor
Meerut,323,164.8590208806933,70.29746418808051,24.35764925326368,1.876359404340244,32.81868532457184,42.94895810562664,20.13764751327368,71.45460251456976,19.00395133428271,41.46080184346509,1012.304728246753,131669,1.212765859263967,10,Very Poor
Mumbai,323,127.4955445870219,174.9454741405932,69.2192430698483,5.762775588496433,24.20397923461877,54.7606222073362,21.40107697722214,58.37299363505704,2.459422162675303,232.9661077651406,955.1866152392035,412228,1.983226239776359,10,Very Poor
Surat,323,203.0805344664185,77.45136816702869,15.73957462138274,2.067742065041016,22.53112871758109,26.36975050117291,17.54008983155985,36.10935900036341,12.51710988029765,259.6851017050847,1036.232992762764,64031,9.502241518936914,10,Very Poor
Vadodara,322,22.63470156486591,200.6537143814833,18.79996605613711,9.989255844352613,7.140472194570361,6.59249688385324,23.33654251167692,50.24170244282172,3.455592701852845,39.93741005986684,1001.434998038073,378308,8.870087594840117,10,Very Poor
Nashik,322,27.81747322404392,121.4508708805606,48.70888078466774,4.286004979182434,41.79890813757287,91.73094671526034,21.87579633435293,82.15138496201587,5.652320407945138,170.449504087931,1003.207204762687,205610,7.949586577812849,10,Very Poor
Varanasi,322,47.83665398136452,281.6234790077398,42.86453062140395,0.994279393221032,41.0821650588932,87.12236582030037,10.90320867984828,30.02644027877038,19.03886997403382,26.70490676342636,981.2861305271072,465907,6.76055094456242,10,Very Poor
